Date,Store,Weekly_Sales,Forecasted_Sales,MAPE
2011-06-24,25,699270.1,707069.268389104,3.944727262009371
2011-07-01,25,706206.86,748990.9006948269,3.944727262009371
2011-07-08,25,698529.64,704447.7205056343,3.944727262009371
2011-07-15,25,680510.23,716283.4781423522,3.944727262009371
2011-07-22,25,670854.96,656096.744634818,3.944727262009371
2011-07-29,25,668390.82,674960.6523960837,3.944727262009371
2011-08-05,25,679706.01,690141.5550896549,3.944727262009371
2011-08-12,25,667130.48,672600.6320934271,3.944727262009371
2011-08-19,25,688958.75,710026.5559018144,3.944727262009371
2011-08-26,25,726422.55,701120.9789192684,3.944727262009371
2011-09-02,25,699779.0,673229.921674801,3.944727262009371
2011-09-09,25,673248.48,655402.5838177546,3.944727262009371
2011-09-16,25,628720.46,623710.6661862443,3.944727262009371
2011-09-23,25,620885.93,595932.4763629411,3.944727262009371
2011-09-30,25,639160.24,661360.441880026,3.944727262009371
2011-10-07,25,671522.87,667917.1269960258,3.944727262009371
2011-10-14,25,646915.47,618431.9162184556,3.944727262009371
2011-10-21,25,690675.5,664281.6552000616,3.944727262009371
2011-10-28,25,724443.97,662150.3887595764,3.944727262009371
2011-11-04,25,718393.61,700197.4993765848,3.944727262009371
2011-11-11,25,719235.07,718503.1518161291,3.944727262009371
2011-11-18,25,728525.6,724659.8117832734,3.944727262009371
2011-11-25,25,1116211.39,1118641.0052526623,3.944727262009371
2011-12-02,25,878314.57,905021.1047222482,3.944727262009371
2011-12-09,25,916446.02,992869.4112393837,3.944727262009371
2011-12-16,25,997502.47,1069157.5503889068,3.944727262009371
2011-12-23,25,1290532.97,1319385.348358649,3.944727262009371
2011-12-30,25,683665.37,646319.5448682641,3.944727262009371
2012-01-06,25,636419.12,580953.0961082549,3.944727262009371
2012-01-13,25,614764.31,612444.6014303408,3.944727262009371
2012-01-20,25,594744.89,585773.8070826653,3.944727262009371
2012-01-27,25,589554.29,631597.4642814773,3.944727262009371
2012-02-03,25,642776.4,659023.346659023,3.944727262009371
2012-02-10,25,658984.38,634457.1042394199,3.944727262009371
2012-02-17,25,654088.02,633657.7430667724,3.944727262009371
2012-02-24,25,613501.05,585034.005982325,3.944727262009371
2012-03-02,25,643155.89,653539.9713508389,3.944727262009371
2012-03-09,25,643711.53,608299.9592136155,3.944727262009371
2012-03-16,25,638204.27,625218.1469151574,3.944727262009371
2012-03-23,25,672831.78,653006.5152093432,3.944727262009371
2012-03-30,25,684348.92,651673.2199185495,3.944727262009371
2012-04-06,25,791356.9,670267.008837135,3.944727262009371
2012-04-13,25,658691.56,687539.4300123571,3.944727262009371
2012-04-20,25,661566.48,786934.5926628179,3.944727262009371
2012-04-27,25,655157.32,645918.1190264876,3.944727262009371
2012-05-04,25,696421.72,693297.7428485701,3.944727262009371
2012-05-11,25,739866.16,707643.9959860425,3.944727262009371
2012-05-18,25,717207.19,707195.6537542415,3.944727262009371
2012-05-25,25,783371.02,745873.8117135626,3.944727262009371
2012-06-01,25,694765.95,764984.3225509141,3.944727262009371
2012-06-08,25,730254.19,749050.789006604,3.944727262009371
2012-06-15,25,753860.89,750945.9025285634,3.944727262009371
2012-06-22,25,721601.9,731752.1995256562,3.944727262009371
2012-06-29,25,718890.81,739219.1709660984,3.944727262009371
2012-07-06,25,753385.55,737902.7929330285,3.944727262009371
2012-07-13,25,714093.95,718505.0960461156,3.944727262009371
2012-07-20,25,685676.58,701521.3107174326,3.944727262009371
2012-07-27,25,659109.53,699448.3887353112,3.944727262009371
2012-08-03,25,709724.6,709170.74345543,3.944727262009371
2012-08-10,25,710496.97,699835.8187265192,3.944727262009371
2012-08-17,25,728467.72,716880.4130298247,3.944727262009371
2012-08-24,25,756527.64,751652.7283918118,3.944727262009371
2012-08-31,25,714828.73,728598.4701289508,3.944727262009371
2012-09-07,25,671482.9,705987.1064986,3.944727262009371
2012-09-14,25,657241.63,651898.8729294966,3.944727262009371
2012-09-21,25,664745.2,641068.9423759085,3.944727262009371
2012-09-28,25,683300.84,655494.2808379714,3.944727262009371
2012-10-05,25,699536.73,711791.4563600778,3.944727262009371
2012-10-12,25,697317.41,656998.137607876,3.944727262009371
2012-10-19,25,685531.85,724469.730332186,3.944727262009371
2012-10-26,25,688940.94,765632.968673584,3.944727262009371
2011-02-11,26,1010711.08,1102213.1834704208,3.8937848632900196
2011-02-18,26,981978.02,968376.252393044,3.8937848632900196
2011-02-25,26,910298.44,879358.4032139922,3.8937848632900196
2011-03-04,26,945643.17,1026057.6055887694,3.8937848632900196
2011-03-11,26,946614.55,933988.7848477584,3.8937848632900196
2011-03-18,26,887426.12,889670.1644808085,3.8937848632900196
2011-03-25,26,866566.54,888378.4462055806,3.8937848632900196
2011-04-01,26,849231.61,985445.8679138158,3.8937848632900196
2011-04-08,26,985229.81,884066.6195317972,3.8937848632900196
2011-04-15,26,863266.12,845153.4876543174,3.8937848632900196
2011-04-22,26,921700.61,858564.0332071076,3.8937848632900196
2011-04-29,26,873450.29,912679.0094775282,3.8937848632900196
2011-05-06,26,1024778.23,1032173.157099833,3.8937848632900196
2011-05-13,26,941008.85,931971.2131339209,3.8937848632900196
2011-05-20,26,938334.62,955980.3027748619,3.8937848632900196
2011-05-27,26,996723.58,1006481.7227149747,3.8937848632900196
2011-06-03,26,1054454.4,939307.4337535858,3.8937848632900196
2011-06-10,26,1094058.68,1072250.618081042,3.8937848632900196
2011-06-17,26,981646.46,1042376.4756775028,3.8937848632900196
2011-06-24,26,997474.93,979435.7482607889,3.8937848632900196
2011-07-01,26,1070119.09,1060299.6545075316,3.8937848632900196
2011-07-08,26,1133807.03,1106125.9065167406,3.8937848632900196
2011-07-15,26,1021534.7,1051171.0306957143,3.8937848632900196
2011-07-22,26,1017867.8,983858.3924823746,3.8937848632900196
2011-07-29,26,1005360.5,1034524.3213531628,3.8937848632900196
2011-08-05,26,1107552.43,1108125.7073148983,3.8937848632900196
2011-08-12,26,1087644.5,1012310.5920763053,3.8937848632900196
2011-08-19,26,1021766.75,1062664.5032698351,3.8937848632900196
2011-08-26,26,1064617.62,1009027.3358692024,3.8937848632900196
2011-09-02,26,1040143.14,1096996.2352410324,3.8937848632900196
2011-09-09,26,1069710.97,1056277.4992957378,3.8937848632900196
2011-09-16,26,951569.84,967254.3536853836,3.8937848632900196
2011-09-23,26,923644.6,915488.0557785953,3.8937848632900196
2011-09-30,26,959339.51,938935.08472329,3.8937848632900196
2011-10-07,26,1130022.99,1022528.801543682,3.8937848632900196
2011-10-14,26,987886.08,1036130.9484012909,3.8937848632900196
2011-10-21,26,974907.28,993098.2484876708,3.8937848632900196
2011-10-28,26,972256.98,962920.0086047697,3.8937848632900196
2011-11-04,26,988950.75,1021804.6733408445,3.8937848632900196
2011-11-11,26,1077640.13,992711.19109494,3.8937848632900196
2011-11-18,26,946091.79,994374.6326211527,3.8937848632900196
2011-11-25,26,1282320.05,1260388.3838285124,3.8937848632900196
2011-12-02,26,1012498.49,1051693.5341594424,3.8937848632900196
2011-12-09,26,1148987.46,1119331.2314770387,3.8937848632900196
2011-12-16,26,1204807.83,1176194.621126878,3.8937848632900196
2011-12-23,26,1515175.01,1493917.9402962744,3.8937848632900196
2011-12-30,26,972834.42,964129.1184022733,3.8937848632900196
2012-01-06,26,971557.62,1010801.7583943185,3.8937848632900196
2012-01-13,26,836305.65,882970.0416187325,3.8937848632900196
2012-01-20,26,838751.5,833994.8091960954,3.8937848632900196
2012-01-27,26,820059.89,873082.4562617507,3.8937848632900196
2012-02-03,26,939158.25,982159.5930857579,3.8937848632900196
2012-02-10,26,1081005.64,1019265.5205936811,3.8937848632900196
2012-02-17,26,965788.76,1041238.0437850778,3.8937848632900196
2012-02-24,26,917924.47,922111.3097828284,3.8937848632900196
2012-03-02,26,955641.74,946524.2681597027,3.8937848632900196
2012-03-09,26,1028569.01,948503.4818110842,3.8937848632900196
2012-03-16,26,919503.4,952170.9535166115,3.8937848632900196
2012-03-23,26,874790.68,900682.691221562,3.8937848632900196
2012-03-30,26,922018.43,879621.5748113161,3.8937848632900196
2012-04-06,26,1116829.23,1006995.5872299349,3.8937848632900196
2012-04-13,26,889670.29,990504.7549491207,3.8937848632900196
2012-04-20,26,923600.02,946781.0301442663,3.8937848632900196
2012-04-27,26,911969.0,891433.1825600034,3.8937848632900196
2012-05-04,26,946573.29,1024073.1169150355,3.8937848632900196
2012-05-11,26,1062548.73,889547.0213242517,3.8937848632900196
2012-05-18,26,978082.84,999526.883920403,3.8937848632900196
2012-05-25,26,1067310.74,1043400.9890252716,3.8937848632900196
2012-06-01,26,1015853.03,1090379.2619478246,3.8937848632900196
2012-06-08,26,1106176.83,1073932.821027343,3.8937848632900196
2012-06-15,26,1029248.22,989075.4350699281,3.8937848632900196
2012-06-22,26,1056282.91,1024125.0215643471,3.8937848632900196
2012-06-29,26,1051190.44,1104472.71794534,3.8937848632900196
2012-07-06,26,1180470.8,1116626.0661774662,3.8937848632900196
2012-07-13,26,1063149.78,1065142.8125972154,3.8937848632900196
2012-07-20,26,1049625.9,1059287.2910693681,3.8937848632900196
2012-07-27,26,1031745.14,1040656.7853525011,3.8937848632900196
2012-08-03,26,1090915.09,1111047.6959083679,3.8937848632900196
2012-08-10,26,1121476.51,1070856.6362836007,3.8937848632900196
2012-08-17,26,1068292.56,1057562.0017921287,3.8937848632900196
2012-08-24,26,1022704.2,1098918.714008474,3.8937848632900196
2012-08-31,26,1053495.51,1023821.0194885855,3.8937848632900196
2012-09-07,26,1081874.03,1059663.786501381,3.8937848632900196
2012-09-14,26,986131.94,981651.5542782514,3.8937848632900196
2012-09-21,26,961084.08,962003.4624422566,3.8937848632900196
2012-09-28,26,964726.37,992050.2537783192,3.8937848632900196
2012-10-05,26,1095504.26,1099326.3558605758,3.8937848632900196
2012-10-12,26,1044639.69,991160.4809549234,3.8937848632900196
2012-10-19,26,975578.02,1007680.5239060429,3.8937848632900196
2012-10-26,26,958619.8,968057.9702511119,3.8937848632900196
2011-02-11,27,1636224.77,1688805.6093642071,4.924056281870194
2011-02-18,27,1709365.19,1902188.8926428242,4.924056281870194
2011-02-25,27,1688935.71,1318866.3677196186,4.924056281870194
2011-03-04,27,1656130.67,1217965.3179766561,4.924056281870194
2011-03-11,27,1613259.77,1820024.0791421644,4.924056281870194
2011-03-18,27,1624539.21,1625374.4974449049,4.924056281870194
2011-03-25,27,1554651.08,1713361.8027069482,4.924056281870194
2011-04-01,27,1628868.28,1950584.926193087,4.924056281870194
2011-04-08,27,1689844.18,1836477.799253124,4.924056281870194
2011-04-15,27,1727175.61,1773928.0616747288,4.924056281870194
2011-04-22,27,1921655.48,1756665.5798571818,4.924056281870194
2011-04-29,27,1642074.64,1744057.1088711717,4.924056281870194
2011-05-06,27,1757041.96,1816446.3031459062,4.924056281870194
2011-05-13,27,1763545.32,1782841.8972306086,4.924056281870194
2011-05-20,27,1725268.56,1741399.757352031,4.924056281870194
2011-05-27,27,1820723.17,1872612.6697318964,4.924056281870194
2011-06-03,27,2053708.01,1989362.502036699,4.924056281870194
2011-06-10,27,1817914.71,1799966.6365809697,4.924056281870194
2011-06-17,27,1814740.09,1787574.0979816492,4.924056281870194
2011-06-24,27,1811455.15,1848580.082124936,4.924056281870194
2011-07-01,27,1949983.93,1934403.3464881843,4.924056281870194
2011-07-08,27,2000055.27,2011127.1823975174,4.924056281870194
2011-07-15,27,1762155.79,1790272.1845767235,4.924056281870194
2011-07-22,27,1754879.45,1720587.8397818962,4.924056281870194
2011-07-29,27,1744879.06,1720008.6137237158,4.924056281870194
2011-08-05,27,1747289.53,1814154.1078216985,4.924056281870194
2011-08-12,27,1758437.96,1768490.2034084913,4.924056281870194
2011-08-19,27,1781905.24,1832614.2920906164,4.924056281870194
2011-08-26,27,2034400.78,1785517.2971744877,4.924056281870194
2011-09-02,27,1511717.53,1773830.5421718645,4.924056281870194
2011-09-09,27,1911470.84,1831387.382785929,4.924056281870194
2011-09-16,27,1613773.9,1545830.4032225665,4.924056281870194
2011-09-23,27,1606208.68,1482682.1485110421,4.924056281870194
2011-09-30,27,1599626.26,1438345.2127308669,4.924056281870194
2011-10-07,27,1672339.27,1597939.000793275,4.924056281870194
2011-10-14,27,1682652.51,1649087.915950042,4.924056281870194
2011-10-21,27,1689591.44,1619491.1029418064,4.924056281870194
2011-10-28,27,1710372.4,1557108.0760107199,4.924056281870194
2011-11-04,27,1621109.3,1579241.879147892,4.924056281870194
2011-11-11,27,1800728.07,1747047.2516176663,4.924056281870194
2011-11-18,27,1723739.44,1610898.538354636,4.924056281870194
2011-11-25,27,2504400.71,2531277.016817434,4.924056281870194
2011-12-02,27,1806924.74,1820270.7644010857,4.924056281870194
2011-12-09,27,2014665.98,2097071.3489210936,4.924056281870194
2011-12-16,27,2205919.86,2287841.0595002,4.924056281870194
2011-12-23,27,2739019.75,3019863.118409399,4.924056281870194
2011-12-30,27,1650604.6,1386933.1933545042,4.924056281870194
2012-01-06,27,1535287.4,1479347.9375705263,4.924056281870194
2012-01-13,27,1492399.13,1505304.118101254,4.924056281870194
2012-01-20,27,1542131.05,1437555.0061507889,4.924056281870194
2012-01-27,27,1263534.86,1381829.0249944697,4.924056281870194
2012-02-03,27,1564246.02,1603597.4024604363,4.924056281870194
2012-02-10,27,1651605.35,1583866.6514690334,4.924056281870194
2012-02-17,27,1606221.56,1618394.259364327,4.924056281870194
2012-02-24,27,1648602.39,1640762.4477733115,4.924056281870194
2012-03-02,27,1509323.09,1588222.4974606608,4.924056281870194
2012-03-09,27,1607343.41,1543136.038924206,4.924056281870194
2012-03-16,27,1635984.07,1556131.1094730932,4.924056281870194
2012-03-23,27,1620839.34,1537067.6680643787,4.924056281870194
2012-03-30,27,1615494.14,1599520.5893953985,4.924056281870194
2012-04-06,27,1899013.34,1641869.196798664,4.924056281870194
2012-04-13,27,1650405.21,1661416.153444281,4.924056281870194
2012-04-20,27,1639999.47,1915541.4133420913,4.924056281870194
2012-04-27,27,1565498.84,1571136.7900187375,4.924056281870194
2012-05-04,27,1669388.45,1697053.456747092,4.924056281870194
2012-05-11,27,1674306.31,1712474.5422202013,4.924056281870194
2012-05-18,27,1707158.82,1697675.6645789,4.924056281870194
2012-05-25,27,1818906.73,1769011.2534090034,4.924056281870194
2012-06-01,27,1900638.6,2005002.9279266887,4.924056281870194
2012-06-08,27,1764756.31,1748612.3030152668,4.924056281870194
2012-06-15,27,1773500.56,1783888.382375141,4.924056281870194
2012-06-22,27,1837884.79,1781125.997555586,4.924056281870194
2012-06-29,27,1842555.32,1908778.7698321792,4.924056281870194
2012-07-06,27,2062224.92,1985229.8006290197,4.924056281870194
2012-07-13,27,1755889.53,1728033.6202921874,4.924056281870194
2012-07-20,27,1730913.66,1709106.493520361,4.924056281870194
2012-07-27,27,1625883.71,1702195.1367941692,4.924056281870194
2012-08-03,27,1705810.84,1713754.596740915,4.924056281870194
2012-08-10,27,1720537.26,1739952.6545679343,4.924056281870194
2012-08-17,27,1735339.59,1769294.1368780641,4.924056281870194
2012-08-24,27,1780443.36,2008012.4749059412,4.924056281870194
2012-08-31,27,1731935.43,1505866.5508741592,4.924056281870194
2012-09-07,27,1840955.23,1886844.8043696363,4.924056281870194
2012-09-14,27,1519604.5,1581043.6339913928,4.924056281870194
2012-09-21,27,1557485.75,1583842.7106975587,4.924056281870194
2012-09-28,27,1540687.63,1544634.3273456432,4.924056281870194
2012-10-05,27,1591816.88,1646933.0523942015,4.924056281870194
2012-10-12,27,1660081.29,1598026.508413549,4.924056281870194
2012-10-19,27,1620374.24,1623018.5376069066,4.924056281870194
2012-10-26,27,1703047.74,1686099.4789881748,4.924056281870194
2011-02-11,28,1397301.38,1575672.033721293,5.040767597324035
2011-02-18,28,1514828.82,1506271.8378023847,5.040767597324035
2011-02-25,28,1311796.91,1529211.3741032318,5.040767597324035
2011-03-04,28,1723736.91,1623902.9918102727,5.040767597324035
2011-03-11,28,1380836.35,1308012.348483758,5.040767597324035
2011-03-18,28,1286413.71,1270783.9240089105,5.040767597324035
2011-03-25,28,1201059.72,1227814.06417462,5.040767597324035
2011-04-01,28,1336838.41,1440595.6700369108,5.040767597324035
2011-04-08,28,1414713.5,1385483.3926707313,5.040767597324035
2011-04-15,28,1240126.07,1249566.2537722127,5.040767597324035
2011-04-22,28,1297452.0,1235181.912664254,5.040767597324035
2011-04-29,28,1222367.9,1165465.7961204366,5.040767597324035
2011-05-06,28,1515890.38,1510118.2083786116,5.040767597324035
2011-05-13,28,1253316.3,1234897.6758342888,5.040767597324035
2011-05-20,28,1151282.31,1193888.4088651263,5.040767597324035
2011-05-27,28,1160043.98,1178494.4464341504,5.040767597324035
2011-06-03,28,1403779.25,1522734.511161035,5.040767597324035
2011-06-10,28,1339972.83,1339537.9681058517,5.040767597324035
2011-06-17,28,1268503.49,1265901.247717907,5.040767597324035
2011-06-24,28,1208809.34,1227641.4375164397,5.040767597324035
2011-07-01,28,1319054.57,1395342.5483491218,5.040767597324035
2011-07-08,28,1459655.85,1348552.621243719,5.040767597324035
2011-07-15,28,1197373.13,1203140.0342890804,5.040767597324035
2011-07-22,28,1165870.54,1196193.472479773,5.040767597324035
2011-07-29,28,1114530.29,1145133.7367405577,5.040767597324035
2011-08-05,28,1523870.89,1522605.9795193586,5.040767597324035
2011-08-12,28,1218764.94,1225458.9001116487,5.040767597324035
2011-08-19,28,1200019.74,1193512.3787314119,5.040767597324035
2011-08-26,28,1166479.51,1193273.3086232166,5.040767597324035
2011-09-02,28,1468871.49,1534861.3715745164,5.040767597324035
2011-09-09,28,1310087.0,1251159.2895277217,5.040767597324035
2011-09-16,28,1159212.1,1139284.5129038037,5.040767597324035
2011-09-23,28,1109105.92,1104696.2815312129,5.040767597324035
2011-09-30,28,1120731.76,1193162.0034389244,5.040767597324035
2011-10-07,28,1557314.58,1331642.3156315428,5.040767597324035
2011-10-14,28,1220984.94,1112998.5873918384,5.040767597324035
2011-10-21,28,1203172.05,1100693.2049179135,5.040767597324035
2011-10-28,28,1242746.06,1217799.3427586989,5.040767597324035
2011-11-04,28,1576654.67,1485153.1466230429,5.040767597324035
2011-11-11,28,1402654.95,1238353.1986694408,5.040767597324035
2011-11-18,28,1255081.22,1148156.8984968432,5.040767597324035
2011-11-25,28,1929738.27,1927772.1180609427,5.040767597324035
2011-12-02,28,1368130.35,1447406.8175772822,5.040767597324035
2011-12-09,28,1467024.3,1465406.347347671,5.040767597324035
2011-12-16,28,1429954.66,1500385.452042323,5.040767597324035
2011-12-23,28,1796203.51,2029041.119446405,5.040767597324035
2011-12-30,28,1270036.53,1119025.2529278498,5.040767597324035
2012-01-06,28,1466046.07,1394032.582145204,5.040767597324035
2012-01-13,28,1161190.29,1089760.5025819123,5.040767597324035
2012-01-20,28,1129540.48,1055008.6542845801,5.040767597324035
2012-01-27,28,1132948.48,1111902.6631527639,5.040767597324035
2012-02-03,28,1531599.44,1559033.918030496,5.040767597324035
2012-02-10,28,1572966.15,1392102.1526721423,5.040767597324035
2012-02-17,28,1501503.68,1481090.6179603178,5.040767597324035
2012-02-24,28,1323487.91,1300523.890390245,5.040767597324035
2012-03-02,28,1451740.57,1704822.0278948871,5.040767597324035
2012-03-09,28,1680764.06,1393169.6735951302,5.040767597324035
2012-03-16,28,1337875.49,1232019.2885941307,5.040767597324035
2012-03-23,28,1216059.41,1184542.9832686118,5.040767597324035
2012-03-30,28,1209524.11,1317016.6166486451,5.040767597324035
2012-04-06,28,1559592.79,1418638.5738847628,5.040767597324035
2012-04-13,28,1290684.95,1212019.2079477913,5.040767597324035
2012-04-20,28,1180797.2,1274473.86382753,5.040767597324035
2012-04-27,28,1170456.16,1235788.1246869483,5.040767597324035
2012-05-04,28,1450628.85,1525520.272382497,5.040767597324035
2012-05-11,28,1264575.18,1262150.903435376,5.040767597324035
2012-05-18,28,1213310.45,1163103.1587972266,5.040767597324035
2012-05-25,28,1151214.41,1146171.4932557486,5.040767597324035
2012-06-01,28,1245480.95,1392432.9387747636,5.040767597324035
2012-06-08,28,1440687.69,1350046.2035195974,5.040767597324035
2012-06-15,28,1229760.97,1239588.0042390544,5.040767597324035
2012-06-22,28,1180671.55,1197733.0123696094,5.040767597324035
2012-06-29,28,1129031.98,1310828.3215295204,5.040767597324035
2012-07-06,28,1500863.54,1462257.5354346964,5.040767597324035
2012-07-13,28,1179915.04,1181893.3103263008,5.040767597324035
2012-07-20,28,1149427.48,1145624.8529612895,5.040767597324035
2012-07-27,28,1135035.09,1098105.6583550996,5.040767597324035
2012-08-03,28,1376520.1,1501053.8096402031,5.040767597324035
2012-08-10,28,1269113.41,1217238.7337542868,5.040767597324035
2012-08-17,28,1184198.41,1170580.017880723,5.040767597324035
2012-08-24,28,1199309.59,1127597.5573650855,5.040767597324035
2012-08-31,28,1227118.75,1428906.8502153624,5.040767597324035
2012-09-07,28,1469693.99,1309877.7144705008,5.040767597324035
2012-09-14,28,1124660.77,1121876.0178420835,5.040767597324035
2012-09-21,28,1135340.19,1078787.5333759391,5.040767597324035
2012-09-28,28,1129508.61,1089469.837613084,5.040767597324035
2012-10-05,28,1462941.03,1537588.9413263234,5.040767597324035
2012-10-12,28,1205536.71,1190459.098265502,5.040767597324035
2012-10-19,28,1143724.48,1155376.699819676,5.040767597324035
2012-10-26,28,1213860.61,1202325.133168452,5.040767597324035
2011-02-11,29,550387.78,507298.9404030941,4.79353291022678
2011-02-18,29,542529.21,519844.48372826894,4.79353291022678
2011-02-25,29,483660.15,468974.9580670026,4.79353291022678
2011-03-04,29,536031.67,509443.9426255172,4.79353291022678
2011-03-11,29,493430.45,494983.30057737534,4.79353291022678
2011-03-18,29,493653.43,475724.64654128865,4.79353291022678
2011-03-25,29,478773.05,522411.1802733685,4.79353291022678
2011-04-01,29,475615.26,560768.2845060135,4.79353291022678
2011-04-08,29,505304.33,533344.8062338385,4.79353291022678
2011-04-15,29,518245.97,483761.5930264929,4.79353291022678
2011-04-22,29,589252.69,479150.2910788943,4.79353291022678
2011-04-29,29,493078.64,479495.4079391719,4.79353291022678
2011-05-06,29,534372.53,531695.1340970077,4.79353291022678
2011-05-13,29,549551.02,495236.5190252697,4.79353291022678
2011-05-20,29,492932.51,477254.70991493104,4.79353291022678
2011-05-27,29,550735.64,543676.5677419673,4.79353291022678
2011-06-03,29,598251.57,555194.3282394354,4.79353291022678
2011-06-10,29,558431.44,515926.2302261938,4.79353291022678
2011-06-17,29,536914.17,529327.2094446264,4.79353291022678
2011-06-24,29,545368.17,553029.4686505763,4.79353291022678
2011-07-01,29,567114.6,549767.893447132,4.79353291022678
2011-07-08,29,547586.07,533979.277046547,4.79353291022678
2011-07-15,29,505246.15,490593.7733733005,4.79353291022678
2011-07-22,29,507335.75,485968.1448043577,4.79353291022678
2011-07-29,29,474653.06,488357.3786299078,4.79353291022678
2011-08-05,29,503486.37,498194.3416321002,4.79353291022678
2011-08-12,29,471311.5,477258.5855481028,4.79353291022678
2011-08-19,29,498056.0,509174.85174115695,4.79353291022678
2011-08-26,29,608294.98,523899.3324896068,4.79353291022678
2011-09-02,29,497085.91,549233.8448569152,4.79353291022678
2011-09-09,29,505406.72,474673.5065813679,4.79353291022678
2011-09-16,29,474129.35,452783.2523720726,4.79353291022678
2011-09-23,29,475696.37,451722.716173596,4.79353291022678
2011-09-30,29,446516.26,462236.95398284384,4.79353291022678
2011-10-07,29,514993.0,507793.1968460602,4.79353291022678
2011-10-14,29,475776.45,472031.16887334024,4.79353291022678
2011-10-21,29,505068.22,492098.40983833576,4.79353291022678
2011-10-28,29,515119.64,504418.57852438843,4.79353291022678
2011-11-04,29,620735.72,501823.11966704077,4.79353291022678
2011-11-11,29,531600.62,507667.4290755812,4.79353291022678
2011-11-18,29,504601.29,494250.8221671964,4.79353291022678
2011-11-25,29,913165.19,904571.6101524023,4.79353291022678
2011-12-02,29,579874.22,617327.9527043157,4.79353291022678
2011-12-09,29,633240.53,683988.9685421477,4.79353291022678
2011-12-16,29,736805.66,800957.981592839,4.79353291022678
2011-12-23,29,1016637.39,1048060.4647413795,4.79353291022678
2011-12-30,29,551743.05,465111.68374664895,4.79353291022678
2012-01-06,29,469773.85,452888.7017216586,4.79353291022678
2012-01-13,29,444756.37,431793.1138414375,4.79353291022678
2012-01-20,29,446863.31,442880.33883873676,4.79353291022678
2012-01-27,29,395987.24,417910.4282162497,4.79353291022678
2012-02-03,29,493159.35,509700.375577866,4.79353291022678
2012-02-10,29,545840.05,546208.8433498716,4.79353291022678
2012-02-17,29,559606.91,537548.5404749716,4.79353291022678
2012-02-24,29,488782.63,485811.5936201744,4.79353291022678
2012-03-02,29,500801.72,533384.7742132917,4.79353291022678
2012-03-09,29,504750.35,495564.73120933346,4.79353291022678
2012-03-16,29,489293.72,496207.8325068018,4.79353291022678
2012-03-23,29,517408.48,492292.61102265265,4.79353291022678
2012-03-30,29,504566.28,491900.4093620061,4.79353291022678
2012-04-06,29,633826.55,514040.73031479685,4.79353291022678
2012-04-13,29,520493.83,521893.759498686,4.79353291022678
2012-04-20,29,525200.59,588799.6075947975,4.79353291022678
2012-04-27,29,497250.22,499560.7756541241,4.79353291022678
2012-05-04,29,504963.84,542319.2888530048,4.79353291022678
2012-05-11,29,529707.87,554785.0062398349,4.79353291022678
2012-05-18,29,543706.04,507130.7702148234,4.79353291022678
2012-05-25,29,549665.67,560647.4361917452,4.79353291022678
2012-06-01,29,576252.35,602995.7204201311,4.79353291022678
2012-06-08,29,554093.15,562229.2475530107,4.79353291022678
2012-06-15,29,552338.76,549242.9965959792,4.79353291022678
2012-06-22,29,581854.5,558646.436708621,4.79353291022678
2012-06-29,29,555954.13,577445.1788168837,4.79353291022678
2012-07-06,29,578832.41,562989.6959246586,4.79353291022678
2012-07-13,29,514709.76,522151.6435651314,4.79353291022678
2012-07-20,29,506705.36,522917.6456530984,4.79353291022678
2012-07-27,29,475158.24,493362.17997092917,4.79353291022678
2012-08-03,29,504754.74,518987.0185366207,4.79353291022678
2012-08-10,29,518628.42,490124.60972469486,4.79353291022678
2012-08-17,29,416881.66,514865.97785953834,4.79353291022678
2012-08-24,29,615026.15,608869.0180352054,4.79353291022678
2012-08-31,29,545844.91,516323.7479026866,4.79353291022678
2012-09-07,29,540811.85,518854.1460723707,4.79353291022678
2012-09-14,29,475127.18,486931.4727480894,4.79353291022678
2012-09-21,29,489079.23,487996.6164181923,4.79353291022678
2012-09-28,29,489674.23,459713.78298520844,4.79353291022678
2012-10-05,29,520632.8,529250.9283898533,4.79353291022678
2012-10-12,29,513737.0,486130.86235732754,4.79353291022678
2012-10-19,29,516909.24,515906.12959554105,4.79353291022678
2012-10-26,29,534970.68,531783.3482214783,4.79353291022678
2011-02-11,30,470921.24,475838.33410180756,3.309474531856564
2011-02-18,30,417070.51,426094.5146272614,3.309474531856564
2011-02-25,30,432687.97,426545.8297075883,3.309474531856564
2011-03-04,30,443334.71,430411.0847277631,3.309474531856564
2011-03-11,30,438529.81,439277.28360999253,3.309474531856564
2011-03-18,30,425470.84,411392.1093438301,3.309474531856564
2011-03-25,30,431754.01,418758.3825681006,3.309474531856564
2011-04-01,30,437926.79,450774.50180730596,3.309474531856564
2011-04-08,30,443889.5,429079.0091622835,3.309474531856564
2011-04-15,30,426666.92,458098.1771287254,3.309474531856564
2011-04-22,30,445358.73,413449.18894315616,3.309474531856564
2011-04-29,30,423687.2,439361.3612824215,3.309474531856564
2011-05-06,30,438789.52,426606.59666962264,3.309474531856564
2011-05-13,30,424614.59,440051.00507136236,3.309474531856564
2011-05-20,30,435102.2,420404.5348378705,3.309474531856564
2011-05-27,30,429305.82,444235.07033711846,3.309474531856564
2011-06-03,30,432808.48,425016.3626597466,3.309474531856564
2011-06-10,30,424697.05,421214.2099791726,3.309474531856564
2011-06-17,30,435481.03,426416.17691297724,3.309474531856564
